SubjectID	c_hap_f1.RT	c_hap_f2.RT	c_hap_f3.RT	c_hap_f4.RT	c_hap_f5.RT	c_hap_m1.RT	c_hap_m2.RT	c_hap_m3.RT	c_hap_m4.RT	c_hap_m5.RT	c_sad_f1.RT	c_sad_f2.RT	c_sad_f3.RT	c_sad_f4.RT	c_sad_f5.RT	c_sad_m1.RT	c_sad_m2.RT	c_sad_m3.RT	c_sad_m4.RT	c_sad_m5.RT	i_hap_f1.RT	i_hap_f2.RT	i_hap_f3.RT	i_hap_f4.RT	i_hap_f5.RT	i_hap_m1.RT	i_hap_m2.RT	i_hap_m3.RT	i_hap_m4.RT	i_hap_m5.RT	i_sad_f1.RT	i_sad_f2.RT	i_sad_f3.RT	i_sad_f4.RT	i_sad_f5.RT	i_sad_m1.RT	i_sad_m2.RT	i_sad_m3.RT	i_sad_m4.RT	i_sad_m5.RT	c_hap_f1.ACC	c_hap_f2.ACC	c_hap_f3.ACC	c_hap_f4.ACC	c_hap_f5.ACC	c_hap_m1.ACC	c_hap_m2.ACC	c_hap_m3.ACC	c_hap_m4.ACC	c_hap_m5.ACC	c_sad_f1.ACC	c_sad_f2.ACC	c_sad_f3.ACC	c_sad_f4.ACC	c_sad_f5.ACC	c_sad_m1.ACC	c_sad_m2.ACC	c_sad_m3.ACC	c_sad_m4.ACC	c_sad_m5.ACC	i_hap_f1.ACC	i_hap_f2.ACC	i_hap_f3.ACC	i_hap_f4.ACC	i_hap_f5.ACC	i_hap_m1.ACC	i_hap_m2.ACC	i_hap_m3.ACC	i_hap_m4.ACC	i_hap_m5.ACC	i_sad_f1.ACC	i_sad_f2.ACC	i_sad_f3.ACC	i_sad_f4.ACC	i_sad_f5.ACC	i_sad_m1.ACC	i_sad_m2.ACC	i_sad_m3.ACC	i_sad_m4.ACC	i_sad_m5.ACC	c_hap_f1.nTrial	c_hap_f2.nTrial	c_hap_f3.nTrial	c_hap_f4.nTrial	c_hap_f5.nTrial	c_hap_m1.nTrial	c_hap_m2.nTrial	c_hap_m3.nTrial	c_hap_m4.nTrial	c_hap_m5.nTrial	c_sad_f1.nTrial	c_sad_f2.nTrial	c_sad_f3.nTrial	c_sad_f4.nTrial	c_sad_f5.nTrial	c_sad_m1.nTrial	c_sad_m2.nTrial	c_sad_m3.nTrial	c_sad_m4.nTrial	c_sad_m5.nTrial	i_hap_f1.nTrial	i_hap_f2.nTrial	i_hap_f3.nTrial	i_hap_f4.nTrial	i_hap_f5.nTrial	i_hap_m1.nTrial	i_hap_m2.nTrial	i_hap_m3.nTrial	i_hap_m4.nTrial	i_hap_m5.nTrial	i_sad_f1.nTrial	i_sad_f2.nTrial	i_sad_f3.nTrial	i_sad_f4.nTrial	i_sad_f5.nTrial	i_sad_m1.nTrial	i_sad_m2.nTrial	i_sad_m3.nTrial	i_sad_m4.nTrial	i_sad_m5.nTrial	
12493	449	605	393	531.5	442.67	479.5	490	420.5	471.67	508.5	645.67	497	513	488	521	NaN	447	463	469	583.67	486.33	502	552	432.67	510.5	488.33	485.5	495.33	553.33	603	NaN	678	497.67	532	517.33	536.5	429	584.67	487.33	NaN	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	0.66667	1	0.66667	1	1	1	0.66667	0.33333	0	1	1	0.66667	1	1	1	1	1	0.66667	1	0.66667	1	1	1	0	0.33333	1	0.33333	1	0.66667	0.66667	1	1	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12494	596	675	491.5	676.67	571	631.67	607	619.33	547.5	653	570.5	454	482	718	659.67	453	517	501.5	618.33	752	471	346	828.5	601	350	590.5	647	NaN	641.5	658	665	505	532.33	899	596	545	554	541	576.67	599.33	1	0.66667	0.66667	1	1	1	0.33333	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	1	0.33333	0.66667	0.66667	1	1	1	0.33333	0.5	1	0.66667	0.66667	0.66667	0	0.66667	1	0.33333	0.66667	1	0.33333	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12495	583.67	680.5	753.5	555	713.67	566	781.5	750.5	629	627.5	694.67	646	712	811.5	726	725.33	758.67	647	676.67	624.5	587	704	563.25	684.33	678	473.33	764	694	525	561	783.5	679.5	676	754	731	700	641.5	604.5	530.67	644.67	1	0.66667	0.66667	1	1	0.33333	0.66667	0.66667	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	0.33333	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.33333	0.33333	0.66667	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12496	560.33	528.33	447	607	606.67	508.5	564	574	591	552.5	583.33	581	581.33	541.33	574	570	591	579	527.33	636.33	NaN	NaN	NaN	NaN	468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	508	NaN	NaN	NaN	NaN	1	1	0.66667	1	1	0.66667	1	0.66667	1	0.66667	1	0.66667	1	1	1	1	1	1	1	1	0	0	0	0	0.33333	0	0	0	0	0	0	0	0	0	0	0.33333	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12497	755.5	553.67	580	521	491.67	588	545.33	479	547.33	496	591.67	595.67	559.33	473.5	528.33	589.33	555.67	521	584.33	604.67	507	593.5	673.67	566	565.5	561.67	705	635.33	587.33	631	509.67	526.5	534.67	559	501	583	527	577.5	612.5	538.33	0.66667	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	1	1	0.33333	0.66667	0.75	0.66667	0.66667	1	0.33333	1	1	0.66667	1	0.66667	1	0.66667	1	0.33333	0.33333	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12499	513.5	687	507.5	505.33	583.67	559	621	620	479.67	666.5	658	550.67	612.67	634	555.67	598	545.67	518	616.5	542.33	525.5	574.67	574.5	512	560.5	498.33	474	588.33	597	591	690	621	621.33	601	539	663.5	584	566.67	608.5	569.33	0.66667	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	1	0.33333	0.66667	0.66667	0.66667	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12500	554	531.5	463.5	521	587.67	583	557.67	546.33	509.33	539.5	602.67	576.33	614.33	599	602.33	589.33	606	584	594	623	620.5	461.67	523.75	507	551	575	632.33	552.33	569.33	644.33	669	592.5	564.5	667.5	645	595	613	722.67	538.33	612.5	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	0.33333	0.66667	0.66667	0.66667	1	0.66667	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12501	642	858	693.5	782.5	607.67	745	695.33	618	NaN	790	722	610	724	701.33	763	691.5	495	621.5	668.5	NaN	711.5	445	573.5	831	566	600.5	830	721	739	605	826	739.33	701	597.5	817.67	723.5	709	536	666.5	641	1	0.33333	0.66667	0.66667	1	0.66667	1	1	0	0.33333	0.66667	0.66667	1	1	1	0.66667	0.66667	0.66667	0.66667	0	0.66667	0.33333	0.5	0.33333	0.33333	0.66667	0.33333	0.66667	0.33333	0.33333	0.33333	1	0.66667	0.66667	1	0.66667	0.66667	0.33333	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12502	535.67	550	482.5	531.33	496	660	654.67	543	551	568	573.5	563	471.67	574	639.5	710	467.67	510.5	587.33	650	532.67	490.67	608	487	606	636.67	564	546.67	NaN	618.5	698.5	615.67	567.67	616	568.67	NaN	562	547.67	590	576.33	1	1	0.66667	1	1	0.66667	1	0.66667	1	0.66667	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	1	1	1	0.75	1	0.33333	1	0.33333	1	0	0.66667	0.66667	1	1	0.66667	1	0	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12503	607	625	649.5	629	614.67	683.5	672	659	744	729.5	718	548	562.33	665	683	691.67	631	630	607	563	692	620.33	710	759.67	677	711.67	786	698.5	821.33	694.33	667.5	598	620.67	639.5	721.5	724.5	664	631	707.33	645	0.66667	1	0.66667	1	1	0.66667	0.33333	1	0.66667	0.66667	0.33333	0.66667	1	1	0.66667	1	0.66667	0.66667	1	0.66667	1	1	1	1	0.66667	1	0.66667	0.66667	1	1	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	494	NaN	354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	408	NaN	405	NaN	466.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0.33333	0	0.33333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333	0	0.33333	0	0.66667	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12505	672.33	540.5	680	486	604.67	578	752	666.5	496.5	521	617.33	733.33	557.33	620.67	737.33	575	650.33	540.33	579.33	581.33	661.67	572.67	554	745.33	623	711.5	724.33	574.33	777.5	687	779	558	629	636.33	594.5	706	734	614.33	573	563.33	1	0.66667	0.66667	0.33333	1	0.66667	1	0.66667	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	0.66667	1	1	0.66667	0.33333	0.33333	0.33333	1	1	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12506	554.5	569	586	464.33	537	612	388	513.33	475.67	597.5	581	569.5	578	601	709	553.5	566.33	565	530.67	546.67	436.5	472	468.67	515	495.5	549.5	560	572	471	568.33	632.33	524	562	489	606.67	664	517.5	513.33	550	554.67	0.66667	0.66667	0.33333	1	1	0.66667	0.33333	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	0.66667	0.66667	0.75	1	0.66667	0.66667	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12507	471.33	447.67	380	405.67	442.67	314.5	415.67	478	434	459.5	472.67	483.33	485	487.5	456	419	539.33	449.33	471.67	464.67	411.33	443.67	376.33	438.67	493.5	503.67	566.5	423.67	448	304	569.5	499.67	461.5	509	429	552	485	521.33	484.33	462.67	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	0.66667	0.66667	0.66667	1	1	1	1	1	1	0.75	1	0.66667	1	0.66667	1	0.33333	0.33333	0.66667	1	0.66667	0.66667	0.66667	1	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	552	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	490	NaN	668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	504	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333	0	0.33333	0	0	0	0	0	0	0	0.33333	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12509	888	NaN	816.5	821.67	896.5	850	829	741	875.5	922	926	848	839	764	671	NaN	934	869	819.5	849.33	691	791	917	835	875	912.5	890	930	743.5	NaN	893.5	NaN	NaN	894	789	830	977	NaN	931.5	897	0.66667	0	0.66667	1	0.66667	0.33333	0.33333	0.33333	0.66667	0.33333	0.66667	0.33333	0.66667	0.33333	0.33333	0	0.33333	0.33333	0.66667	1	0.33333	0.33333	0.25	0.33333	0.33333	0.66667	0.33333	0.33333	0.66667	0	0.66667	0	0	0.33333	0.33333	0.33333	0.33333	0	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12512	601.5	550.67	570	649.33	543.33	576.33	497	587.67	571.33	569.5	644.67	557.67	534	518.33	523.67	525	532.33	518.67	485	531.67	629.67	597	627.5	562.33	595	558.33	565	514.67	620	559.33	587.67	523.67	532.67	570.5	700	609	571	511.67	644.67	531.67	0.66667	1	0.33333	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12513	607.67	559	592.5	668	570	661.67	616	667.67	627.67	636	682	612.67	607.33	708.67	686	599.5	567	596.67	557	573.5	602.67	669.33	672.5	623.67	623.5	614	673.5	678.67	600.67	767.33	668	757	600.67	697	725.33	658	573.33	623.67	638.67	558.33	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	0.66667	0.33333	0.66667	1	1	1	1	1	1	0.66667	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12514	579.67	658.67	621.5	580.33	531.33	526	604	608.67	651	595.5	590.33	577.33	515	709	659.33	687.67	570.33	511.67	636.5	503.67	565	648.67	564.25	529	579.5	752.33	684.5	617	607.33	595	716	717	596	593	668.5	568	494.5	713.33	586.33	594	1	1	0.66667	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	0.33333	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12515	550.33	576	520	538	521.67	578	562	452	454.33	446	581.67	631.33	562.67	651.67	647	549.5	600.33	671.67	714	574.33	630	622.33	528.75	610.33	393.5	505	780.5	605.5	517.5	428.5	775.5	606.67	578.67	511	644.33	632	661.67	650.5	684.67	568.33	1	0.66667	0.66667	1	1	0.66667	0.33333	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	1	1	1	1	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.66667	0.66667	1	1	0.33333	1	1	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12516	495.67	442.5	519	484	516.67	411	616.5	498	507.67	532	602.67	566.67	448.33	471.67	534	517	514.67	491.33	497	531.67	513.67	421.33	488.67	604.67	422	496	485.5	595	561	531.33	545.67	588.67	690	510	563.33	595	520	NaN	636	517.67	1	0.66667	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	1	1	0.75	1	0.66667	1	0.66667	1	1	1	1	1	0.33333	1	1	0.66667	1	0	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12517	550	533.67	613.5	484.33	417.33	519.33	505	463.67	469	483.5	443	493.33	466.67	580	507	570.5	529.33	500.33	535	457.33	507	497.67	477.75	563	446	463	543.5	454.67	538.67	539.5	502.5	531.5	509.33	518	534.33	546.5	516	521.67	547.67	470.33	0.33333	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	1	0.66667	1	1	1	1	0.33333	1	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	1	0.66667	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12518	476.33	568.33	541.5	549	580	560	507.33	480.67	589.67	423.5	546.67	591.33	581	532.67	642	595	604.33	510	517	541	615.33	488.67	459	546.5	626	541.67	414.5	409	533.33	610	668.33	637	572.5	557	540	558	661.67	638.5	481	645	1	1	0.66667	1	0.66667	1	1	1	1	0.66667	1	1	1	1	1	0.66667	1	0.66667	0.66667	0.66667	1	1	0.75	0.66667	0.33333	1	0.66667	1	1	0.66667	1	0.66667	0.66667	0.66667	0.66667	0.66667	1	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12520	628.5	665	587	615.67	648.67	482.33	651.5	653	627	631.5	589.33	688.33	623	602.5	618.33	570.33	587	534.67	555.67	617.33	751	718.67	668	601	549	796	835.5	616.33	687.5	755	672.67	625	698.67	621	603.5	588	704.5	593.5	578.33	603.67	0.66667	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	0.66667	0.66667	0.66667	1	0.66667	0.33333	1	0.33333	1	0.66667	0.66667	0.66667	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12521	729.5	502	567.5	489	457	421	416	476.33	520	579.5	549	478.33	567	701	564.67	655.5	686	573.33	638.67	580.5	572	784.5	505.5	538	510.33	572.33	628	590	595.33	457.5	553.33	604	576	616.33	522	592.5	611.5	635	538	598	0.66667	0.33333	0.66667	1	0.33333	0.66667	0.66667	1	0.66667	0.66667	1	1	1	0.66667	1	0.66667	0.66667	1	1	0.66667	0.33333	0.66667	0.5	1	1	1	1	0.66667	1	0.66667	1	1	1	1	0.66667	0.66667	0.66667	0.66667	0.33333	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12522	589.5	670.67	552	575.33	658	680.5	722.5	731.67	703.67	728	561.33	605	565.67	653	729	679	562.67	587.33	594.33	561	591.5	648	777	732.67	581.5	710.33	722.33	692	565.5	675	698	614	548.33	679	581	638.5	568.33	621.67	592	571	0.66667	1	0.66667	1	0.66667	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	0.33333	1	1	1	1	0.66667	1	0.5	1	0.66667	1	1	0.66667	0.66667	0.33333	0.33333	1	1	0.33333	0.66667	0.66667	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12527	486	558.67	438.5	482	543.33	519	726	526.67	549.67	510	487	516.5	580.67	605	754.33	615.67	604	642	515	606.5	591	586	531.5	646.33	547	729.33	520	725	548	532	869	811.5	580.67	717	721	587	529.67	559.33	645.67	623	0.66667	1	0.66667	1	1	1	1	1	1	0.66667	1	0.66667	1	0.33333	1	1	1	0.66667	1	0.66667	0.33333	1	0.5	1	0.33333	1	0.66667	1	0.66667	0.33333	0.33333	0.66667	1	1	0.33333	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12528	514	499.5	644.5	524	538.33	545	637.5	516	580.67	509	506	533.33	529	642.5	605	563.67	619.67	662	654.67	521.33	542.33	671.67	603.25	611	602	660	540	634.33	672	463	733	584	495	564.5	595.67	714	559	507.5	644.33	605.67	0.66667	0.66667	0.66667	0.66667	1	1	0.66667	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	1	1	1	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	0.66667	0.33333	0.66667	1	0.66667	1	0.33333	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12529	539	518.67	482.5	523.67	531.67	554	489.5	512.33	588.33	508	507.67	543.67	531	556	551.33	470.5	572.67	554	569.33	598.33	646.67	462.33	493.75	492	476.5	469.33	539	433	580	529.67	507.5	563.33	528.33	613.67	463.5	549.33	562.33	614.67	539.67	618.33	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	0.66667	1	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	584	713.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	346	NaN	NaN	NaN	NaN	NaN	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0.66667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333	0	0	0	0	0	0.33333	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12531	638.5	655	574	580	591.67	565.5	578	580.67	669.67	529	626.33	560.5	602.33	629.67	717.5	612	667.67	580	495.33	574	617	608.67	612	654.67	697	656.67	665.5	736	588.33	662.33	589.5	604	583.67	733.67	789.33	627.5	586	654.33	581.67	565	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	0.66667	0.66667	1	1	0.66667	0.66667	1	1	1	0.66667	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	564	615	NaN	NaN	690	NaN	NaN	560	NaN	NaN	NaN	NaN	NaN	NaN	668	453.5	NaN	499	742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	639	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0.33333	0	0	0.33333	0	0	0.33333	0	0	0	0	0	0	0.33333	0.66667	0	0.33333	0.33333	0	0	0	0	0	0	0	0	0.33333	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12533	502	619	493	448.33	539.67	682.67	544.33	544.33	646.33	616.5	559.67	487	445	519	486	543	561.5	620.67	490	539.33	531.67	631.33	594.75	565	475.5	464.33	597.33	424	404	616.67	514	596.67	536.33	493.5	556.67	561.33	455.67	529.33	452.5	568.67	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	0.66667	1	0.66667	0.66667	1	0.66667	1	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	0.33333	1	1	0.66667	1	1	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12534	548	522.33	556.5	509.33	535	479	515.67	468.67	496.67	471	551.33	527.33	584.33	589	582	657	612	637	584.33	597.5	562.67	587.33	541.75	553.5	534	529.33	681	500	549.67	633.67	592	594.67	531.67	603	628.5	524	575	610.67	686.67	580.33	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	0.66667	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12535	513.67	592.67	506	506.5	408	493.33	525.33	500	399.5	519.5	574	501.67	474	624	486.5	588	494.67	611	564	565	388	356.67	536.25	578.33	482.5	476.67	471	531	468.33	445	602.33	482.33	509.33	581	558.67	522.67	618.33	491	536	472	1	1	0.66667	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	1	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12537	562.33	635.33	569.5	448.33	499.33	645	480	412	505	586.5	577.33	563.67	495	528.33	443	537	495.33	509	575.67	478.5	573	572.33	530.25	571	601	548.5	661	493.33	504	525.5	705	599.33	596	557	530	642	575.67	693	568.67	582.33	1	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	0.66667	1	1	0.33333	0.33333	0.66667	0.33333	1	1	0.66667	0.33333	1	1	1	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12538	701.33	620	921	760	674	628.5	NaN	856	739.33	NaN	667.33	787.33	692	789	720.33	777.5	774	679.33	774.33	692.33	798	838	NaN	710.5	859	701.5	697	692	762	682	767.67	717	814.67	756.5	828	726	758.67	731	697.67	768.33	1	0.66667	0.33333	0.66667	0.66667	0.66667	0	1	1	0	1	1	0.66667	0.66667	1	0.66667	0.66667	1	1	1	0.33333	1	0	0.66667	0.33333	0.66667	0.33333	1	0.66667	0.33333	1	1	1	0.66667	1	0.66667	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
